Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
 ,10.06,0.974461532887,-38.046417281,0.271036821715,116.949033843,0.271036821715,116.949033843,49.8263266231,0.0285435498482,
 ,10.08,0.97489420033,-36.1965544106,0.269587197957,118.135375221,0.269587197957,118.135375221,49.8227832217,0.0282870297888,
 ,10.1,0.975317262694,-34.3347348012,0.268052565788,119.307421059,0.268052565788,119.307421059,49.8193600034,0.0275637730277,
 ,10.12,0.97572755824,-32.4658608791,0.266453338915,120.465273196,0.266453338915,120.465273196,49.8161153594,0.0263756930705,
 ,10.14,0.976122124392,-30.5948983301,0.264811751053,121.609560827,0.264811751053,121.609560827,49.8131056529,0.0247341752958,
 ,10.16,0.97649819556,-28.7268378117,0.263151034476,122.741438981,0.263151034476,122.741438981,49.8103840843,0.0226597720479,
 ,10.18,0.976853218381,-26.8666550853,0.261494598402,123.862557873,0.261494598402,123.862557873,49.8079996334,0.0201816914199,
 ,10.2,0.977184884476,-25.0192703398,0.259865251141,124.975000579,0.259865251141,124.975000579,49.8059960988,0.0173371133742,
 ,10.22,0.977491176302,-23.1895075889,0.258284504202,126.081189397,0.258284504202,126.081189397,49.8044112501,0.0141703695546,
 ,10.24,0.977770417903,-21.3820550447,0.256771987737,127.18376465,0.256771987737,127.18376465,49.8032761012,0.0107320208101,
 ,10.26,0.978021320355,-19.6014272802,0.255344996359,128.285443152,0.255344996359,128.285443152,49.8026143157,0.00707786093911,
 ,10.28,0.97824301177,-17.8519298228,0.254018174033,129.38886649,0.254018174033,129.38886649,49.8024417457,0.00326786823512,
 ,10.3,0.978435043944,-16.1376265837,0.252803337651,130.496451156,0.252803337651,130.496451156,49.8027661106,-0.000634880370323,
 ,10.32,0.978597371543,-14.4623102762,0.251709431685,131.610253138,0.251709431685,131.610253138,49.8035868176,-0.00456532323772,
 ,10.34,0.978730304226,-12.8294757467,0.250742601151,132.731858714,0.250742601151,132.731858714,49.8048949259,-0.00845755009827,
 ,10.36,0.978834436423,-11.242295967,0.249906366883,133.862311024,0.249906366883,133.862311024,49.8066732576,-0.01224595541,
 ,10.38,0.978910562602,-9.70360034745,0.249201885198,135.002078703,0.249201885198,135.002078703,49.8088966551,-0.0158664029615,
 ,10.4,0.978959587481,-8.21585502842,0.248628273062,136.151068988,0.248628273062,136.151068988,49.811532386,-0.0192573927223,
