Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),
Configuration Field Inputs,50,50,4,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Frequency,ROCOF,
 ,14.96,1.01259141548,69.5301673793,2.03161558761,-165.306303107,1.18480737852,129.94184666,1.18480737852,129.94184666,49.7482111012,-0.0184918807145,
 ,14.98,1.01330827845,72.4208083643,1.97468992771,-166.06904258,1.14337131338,135.5918921,1.14337131338,135.5918921,49.7505392178,-0.01850742423,
 ,15.0,1.01394444128,75.3577610592,1.92213197038,-167.196588321,1.10316709365,141.683482304,1.10316709365,141.683482304,49.752843445,-0.0183857851756,
 ,15.02,1.01448024935,78.3344277046,1.87616314411,-168.685321286,1.06549520419,148.230290248,1.06549520419,148.230290248,49.7551063008,-0.0181256993164,
 ,15.04,1.01489863923,81.343987331,1.83899157392,-170.51137087,1.03173757901,155.230657995,1.03173757901,155.230657995,49.7573102326,-0.0177263726829,
 ,15.06,1.01518564464,84.3794242117,1.81266477685,-172.626485309,1.00329580074,162.659962407,1.00329580074,162.659962407,49.7594376869,-0.0171875385838,
 ,15.08,1.01533083081,87.4335530642,1.79889496595,-174.957073444,0.981498414195,170.463608286,0.981498414195,170.463608286,49.7614711875,-0.0165095235222,
 ,15.1,1.0153276449,90.4990415352,1.79888406589,-177.40800253,0.967481875451,178.553335111,0.967481875451,178.553335111,49.7633934241,-0.0156933194488,
 ,15.12,1.01517367146,93.5684308273,1.81318622208,-179.871436296,0.962062477236,-173.190251856,0.962062477236,-173.190251856,49.7651873497,-0.0147406587504,
 ,15.14,1.01487078393,96.6341555966,1.84164315709,177.760962597,0.965628375635,-164.907475311,0.965628375635,-164.907475311,49.7668362879,-0.0136540878424,
 ,15.16,1.01442518484,99.6885644468,1.88340940454,175.58567809,0.978082868124,-156.743319637,0.978082868124,-156.743319637,49.7683240475,-0.0124370352714,
 ,15.18,1.01384733021,102.723942456,1.93705782255,173.678120082,0.998857026954,-148.829733524,0.998857026954,-148.829733524,49.7696350455,-0.0110938708317,
 ,15.2,1.01315173625,105.732537188,2.00073451315,172.088380987,1.02698665457,-141.271901475,1.02698665457,-141.271901475,49.7707544334,-0.00962995251108,
 ,15.22,1.01235666451,108.706590158,2.07232565369,170.841842567,1.06122849684,-134.141802373,1.06122849684,-134.141802373,49.7716681867,-0.00805140223467,
 ,15.24,1.01148369087,111.638375121,2.14960656004,169.943117357,1.10018416094,-127.479041308,1.10018416094,-127.479041308,49.7723631907,-0.00636515412883,
 ,15.26,1.01055719778,114.520240608,2.23035831955,169.381443828,1.14240728449,-121.296531444,1.14240728449,-121.296531444,49.7728274589,-0.00457944982571,
 ,15.28,1.00960376366,117.344661235,2.31244816714,169.136075317,1.18648263195,-115.588085136,1.18648263195,-115.588085136,49.7730502375,-0.00270364705115,
 ,15.3,1.00865148176,120.104294249,2.39387945439,169.180819293,1.23107668455,-110.335675641,1.23107668455,-110.335675641,49.7730222336,-0.00074855936212,
 ,15.32,1.00772918825,122.792046331,2.47281783506,169.487466406,1.27496527179,-105.51528109,1.27496527179,-105.51528109,49.7727356562,0.00127424475151,
 ,15.34,1.00686564653,125.401146518,2.54760238851,170.028158128,1.31704536012,-101.101032401,1.31704536012,-101.101032401,49.7721843486,0.00335222637237,
 ,15.36,1.00608871329,127.925224418,2.6167478202,170.776905446,1.35633727855,-97.0678759814,1.35633727855,-97.0678759814,49.7713639035,0.00547193487283,
 ,15.38,1.00542450635,130.358392459,2.67894205516,171.710493692,1.39198199458,-93.3931198288,1.39198199458,-93.3931198288,49.7702717564,0.0076191158267,
 ,15.4,1.00489659421,132.69533003,2.73304211369,172.808976779,1.42323646169,-90.0572228934,1.42323646169,-90.0572228934,49.768907272,0.00977878590955,
 ,15.42,1.00452522902,134.931367394,2.7780700053,174.055918884,1.4494688122,-87.0441169846,1.4494688122,-87.0441169846,49.7672718176,0.0119353336021,
 ,15.44,1.00432664476,137.062567024,2.81320964636,175.438496201,1.4701543656,-84.3412696445,1.4701543656,-84.3412696445,49.76536882,0.0140726361136,
 ,15.46,1.00431244184,139.085799924,2.83780536138,176.947535126,1.48487294162,-81.9396287652,1.48487294162,-81.9396287652,49.7632038056,0.016174186967,
 ,15.48,1.00448907941,140.998814516,2.85136227624,178.577536879,1.49330770669,-79.833540245,1.49330770669,-79.833540245,49.760784423,0.0182232343204,
 ,15.5,1.00485749549,142.800295798,2.85354878094,-179.673279562,1.49524565877,-78.0206964668,1.49524565877,-78.0206964668,49.7581204453,0.0202029313484,
 ,15.52,1.00541287411,144.489912649,2.84420117878,-177.802896517,1.49057981261,-76.5021516022,1.49057981261,-76.5021516022,49.7552237518,0.0220964990811,
 ,15.54,1.00614457641,146.068351469,2.82333061588,-175.805367445,1.47931314894,-75.2824254113,1.47931314894,-75.2824254113,49.7521082864,0.0238874005997,
 ,15.56,1.00703624981,147.537334667,2.79113237992,-173.670633228,1.46156441634,-74.3697063748,1.46156441634,-74.3697063748,49.7487899929,0.0255595239301,
 ,15.58,1.00806612497,148.899622914,2.74799765662,-171.384287961,1.4375759088,-73.7761537962,1.4375759088,-73.7761537962,49.7452867265,0.0270973696746,
 ,15.6,1.00920750444,150.159000543,2.6945278228,-168.927307877,1.40772337243,-73.5182824204,1.40772337243,-73.5182824204,49.741618141,0.0284862384107,
 ,15.62,1.01042943982,151.320243934,2.63155131285,-166.275774007,1.37252819678,-73.617386058,1.37252819678,-73.617386058,49.7378055545,0.0297124122852,
 ,15.64,1.01169758522,152.389073277,2.56014297282,-163.400647602,1.33267197336,-74.099909902,1.33267197336,-74.099909902,49.7338717934,0.0307633250575,
 ,15.66,1.01297520533,153.372088595,2.48164552421,-160.267703469,1.28901326331,-74.9976025163,1.28901326331,-74.9976025163,49.7298410186,0.0316277151758,
 ,15.68,1.01422430631,154.276691488,2.39769213562,-156.837798269,1.2426058407,-76.34715315,1.2426058407,-76.34715315,49.7257385367,0.0322957609137,
 ,15.7,1.01540684892,155.110994644,2.31022788438,-153.067754313,1.19471648658,-78.1888374115,1.19471648658,-78.1888374115,49.7215905912,0.0327592215601,
 ,15.72,1.01648599322,155.883721418,2.22152575756,-148.912274529,1.14683826731,-80.5634652065,1.14683826731,-80.5634652065,49.7174241578,0.0330114666927,
 ,15.74,1.01742732227,156.60409849,2.13418933016,-144.327435044,1.10069167291,-83.5067287632,1.10069167291,-83.5067287632,49.7132667233,0.0330475857006,
 ,15.76,1.01819998787,157.281745299,2.0511292665,-139.276344063,1.05820120364,-87.0400996538,1.05820120364,-87.0400996538,49.7091460313,0.0328645985433,
 ,15.78,1.01877771687,157.926563962,1.97549532682,-133.737331389,1.02143043757,-91.1581204911,1.02143043757,-91.1581204911,49.7050897999,0.0324616181411,
 ,15.8,1.01913966635,158.548629382,1.9105435001,-127.714291741,0.992458004632,-95.813728986,0.992458004632,-95.813728986,49.7011256236,0.0318389757185,
 ,15.82,1.01927107696,159.158085359,1.85942111792,-121.247319756,0.973187488015,-100.906199312,0.973187488015,-100.906199312,49.6972807965,0.0309984035932,
 ,15.84,1.01916369154,159.765050741,1.82487350353,-114.419914209,0.965111069943,-106.27876768,0.965111069943,-106.27876768,49.6935820778,0.029943320845,
 ,15.86,1.01881593847,160.379536604,1.80891288899,-107.358017945,0.96908274828,-111.731959834,0.96908274828,-111.731959834,49.6900554812,0.0286788184497,
 ,15.88,1.01823289056,161.01137545,1.81252957371,-100.217761864,0.985177855137,-117.052054424,0.985177855137,-117.052054424,49.6867260793,0.0272115830257,
 ,15.9,1.01742601294,161.670163261,1.835538181,-93.1635080486,1.01269488306,-122.045200748,1.01269488306,-122.045200748,49.6836177723,0.025550088578,
 ,15.92,1.01641272311,162.365214209,1.87661599591,-86.3430879275,1.05029687291,-126.563930454,1.05029687291,-126.563930454,49.6807530199,0.0237047809295,
 ,15.94,1.01521584812,163.105523021,1.93351903985,-79.8688505499,1.09623275725,-130.517814919,1.09623275725,-130.517814919,49.6781527653,0.021687128662,
 ,15.96,1.01386298256,163.89973443,2.00339761251,-73.8096665202,1.14856348473,-133.869056987,1.14856348473,-133.869056987,49.6758363399,0.0195095532755,
 ,15.98,1.01238570873,164.756120903,2.08311705016,-68.1934342555,1.20534135536,-136.619558306,1.20534135536,-136.619558306,49.6738211797,0.01718626279,
 ,16.0,1.01081878029,165.682561703,2.16951854663,-63.0160173207,1.26472510514,-138.796274611,1.26472510514,-138.796274611,49.6721227363,0.0147324588365,
 ,16.02,1.00919927411,166.686520696,2.2595952037,-58.252037447,1.32503880985,-140.4389531,1.32503880985,-140.4389531,49.670754413,0.0121640977542,
 ,16.04,1.00756568298,167.775023106,2.35058997192,-53.8644653513,1.38479212341,-141.591548505,1.38479212341,-141.591548505,49.6697274072,0.00949820857078,
 ,16.06,1.0059569828,168.95462838,2.44003648136,-49.8117919818,1.44267801862,-142.296992863,1.44267801862,-142.296992863,49.6690505716,0.00675290297988,
 ,16.08,1.00441169324,170.23139782,2.52576442561,-46.0527563083,1.49755978653,-142.594431714,1.49755978653,-142.594431714,49.6687302951,0.0039472831779,
 ,16.1,1.00296694559,171.610856713,2.60588632328,-42.5491306905,1.5484545029,-142.518048954,1.5484545029,-142.518048954,49.6687703965,0.0011013464605,
 ,16.12,1.00165757156,173.097951461,2.678776743,-39.2671616,1.59451681634,-142.096812249,1.59451681634,-142.096812249,49.6691720305,-0.00176411354113,
 ,16.14,1.00051522869,174.697002994,2.74305044329,-36.1781701462,1.63502482581,-141.35469371,1.63502482581,-141.35469371,49.6699336091,-0.00462762239468,
 ,16.16,0.999567579585,176.411658291,2.79754275316,-33.2586769063,1.66936865906,-140.311093025,1.66936865906,-140.311093025,49.6710507416,-0.007467161854,
 ,16.18,0.998837544836,178.244842358,2.84129364617,-30.4902913236,1.69704179034,-138.981306178,1.69704179034,-138.981306178,49.6725161957,-0.010260325687,
 ,16.2,0.998342650142,-179.801286753,2.87353595006,-27.8595144847,1.71763489343,-137.376954259,1.71763489343,-137.376954259,49.6743198803,-0.0129844890446,
 ,16.22,0.998094488973,-177.725377162,2.89368765489,-25.3575433838,1.73083195769,-135.506327972,1.73083195769,-135.506327972,49.6764488517,-0.0156169865324,
 ,16.24,0.998098320838,-175.526914029,2.90134810951,-22.9801272944,1.73640841133,-133.374625519,1.73640841133,-133.374625519,49.678887343,-0.0181352959969,
 ,16.26,0.998352823199,-173.206239764,2.89629789024,-20.7275050844,1.73423105231,-130.984072112,1.73423105231,-130.984072112,49.6816168177,-0.0205172270255,
 ,16.28,0.998850011701,-170.764561749,2.87850221003,-18.6044402497,1.72425966083,-128.33391337,1.72425966083,-128.33391337,49.6846160477,-0.0227411146088,
 ,16.3,0.999575338978,-168.203946376,2.84811787093,-16.6203636717,1.70655025273,-125.420275214,1.70655025273,-125.420275214,49.6878612169,-0.0247860190116,
 ,16.32,1.00050797693,-165.527298906,2.80550393033,-14.789629029,1.68126003122,-122.235881684,1.68126003122,-122.235881684,49.6913260514,-0.0266319326409,
 ,16.34,1.00162128132,-162.738329467,2.75123643986,-13.1318789115,1.6486542092,-118.769621021,1.6486542092,-118.769621021,49.6949819769,-0.0282599938123,
 ,16.36,1.00288343082,-159.841506315,2.68612780756,-11.6725065466,1.60911501211,-115.005951662,1.60911501211,-115.005951662,49.6987983036,-0.0296527059749,
 ,16.38,1.00425822631,-156.841998214,2.61125148606,-10.4431720587,1.56315333136,-110.924146957,1.56315333136,-110.924146957,49.7027424402,-0.0307941595279,
 ,16.4,1.0057060293,-153.745608444,2.52797270279,-9.48228303955,1.51142366832,-106.497397051,1.51142366832,-106.497397051,49.7067801341,-0.0316702520465,
 ,16.42,1.0071848134,-150.55870347,2.43798561925,-8.83526144947,1.45474314644,-101.691829834,1.45474314644,-101.691829834,49.7108757397,-0.0322689018504,
 ,16.44,1.00865129816,-147.288139553,2.34335624852,-8.55427191872,1.39411536897,-96.465600435,1.39411536897,-96.465600435,49.7149925095,-0.0325802494948,
 ,16.46,1.01006213188,-143.941190708,2.24656800939,-8.69686077943,1.33075953794,-90.7683621611,1.33075953794,-90.7683621611,49.7190929094,-0.0325968420951,
 ,16.48,1.01137508928,-140.525481229,2.1505619614,-9.32265424311,1.26614408347,-84.5417150011,1.26614408347,-84.5417150011,49.723138951,-0.0323137962141,
 ,16.5,1.01255025045,-137.048925606,2.05875543948,-10.4869707665,1.20202130797,-77.7216696206,1.20202130797,-77.7216696206,49.7270925416,-0.0317289361329,
 ,16.52,1.01355112948,-133.519678056,1.97501073165,-12.2301809618,1.14045408782,-70.2447360641,1.14045408782,-70.2447360641,49.7309158453,-0.0308429052304,
 ,16.54,1.01434572379,-129.946093107,1.90351261862,-14.5624451448,1.0838164325,-62.0596900047,1.0838164325,-62.0596900047,49.7345716535,-0.0296592486693,
 ,16.56,1.01490745843,-126.336697777,1.8485099888,-17.4457745158,1.03473739445,-53.1466324512,1.03473739445,-53.1466324512,49.7380237593,-0.0281844654024,
 ,16.58,1.01521600184,-122.700174908,1.81390038186,-20.7792531631,0.995948743111,-43.5422744757,0.995948743111,-43.5422744757,49.7412373329,-0.0264280268885,
 ,16.6,1.01525793258,-119.045356291,1.8027020284,-24.3966497203,0.970006747012,-33.3643852619,0.970006747012,-33.3643852619,49.7441792919,-0.0244023591898,
 ,16.62,1.01502723774,-115.381223324,1.81654893803,-28.0840644459,0.958907017557,-22.821196281,0.958907017557,-22.821196281,49.7468186624,-0.0221227847367,
 ,16.64,1.01452562664,-111.71691225,1.85539465027,-31.6159635374,0.963694502715,-12.1911373033,0.963694502715,-12.1911373033,49.7491269239,-0.0196074203282,
 ,16.66,1.01376264508,-108.061720475,1.91755026968,-34.79616228,0.9842294808,-1.77229450232,0.9842294808,-1.77229450232,49.7510783331,-0.0168770290201,
 ,16.68,1.01275557922,-104.425110178,2.00003139817,-37.486776581,1.01922588914,8.17757101016,1.01922588914,8.17757101016,49.7526502202,-0.0139548252576,
 ,16.7,1.01152913839,-100.816704955,2.09905925272,-39.6165175777,1.06653837026,17.4819820345,1.06653837026,17.4819820345,49.7538232207,-0.0108660316464,
 ,16.72,1.01011491251,-97.2462747199,2.21054160734,-41.1716187677,1.12355597432,26.0541677591,1.12355597432,26.0541677591,49.7545814115,-0.00763735298314,
 ,16.74,1.00855065207,-93.723710388,2.33043076374,-42.1786668475,1.18755390164,33.880323008,1.18755390164,33.880323008,49.7549125912,-0.00429738434354,
 ,16.76,1.00687934822,-90.2589828259,2.45493748214,-42.6873675612,1.25592950469,40.9935772635,1.25592950469,40.9935772635,49.7548084621,-0.000876406832688,
 ,16.78,1.00514813355,-86.8620850435,2.58063001293,-42.7572468879,1.3263226875,47.4505479451,1.3263226875,47.4505479451,49.7542647537,0.00259420889783,
 ,16.8,1.00340700969,-83.5429534787,2.70445903845,-42.4489884031,1.39665505667,53.3150022755,1.39665505667,53.3150022755,49.7532811936,0.00608279837827,
 ,16.82,1.00170746597,-80.3113721491,2.82374408383,-41.8195463706,1.46512420529,58.6483897336,1.46512420529,58.6483897336,49.7518615245,0.00955752586533,
 ,16.84,1.00010102976,-77.1768600812,2.93614384249,-40.919808653,1.53017877717,63.5052880193,1.53017877717,63.5052880193,49.7500134458,0.0129868114446,
 ,16.86,0.998637783962,-74.1485446498,3.03962307185,-39.7937829211,1.59048887485,67.9318205522,1.59048887485,67.9318205522,49.7477485137,0.0163396846811,
 ,16.88,0.997364890182,-71.2350241876,3.13242214147,-38.4785930886,1.64491865116,71.9656466174,1.64491865116,71.9656466174,49.7450819998,0.019586132249,
 ,16.9,0.996325154709,-68.4442239381,3.21303161366,-37.0048442631,1.69250360064,75.6366623559,1.69250360064,75.6366623559,49.7420327066,0.0226974341193,
 ,16.92,0.995555672825,-65.783249993,3.28017241969,-35.3971038482,1.73243299476,78.9679324063,1.73243299476,78.9679324063,49.7386227472,0.0256464715506,
 ,16.94,0.995086585072,-63.2582461516,3.33278144466,-33.6743642746,1.76403708279,81.9766055458,1.76403708279,81.9766055458,49.7348772914,0.0284080022848,
 ,16.96,0.994939978039,-60.874258678,3.37000213115,-31.8504206959,1.78677847476,84.6746977203,1.78677847476,84.6746977203,49.7308242836,0.0309589044796,
 ,16.98,0.995128961872,-58.6351137332,3.39117975487,-29.9341332695,1.80024718384,87.0696924612,1.80024718384,87.0696924612,49.7264941357,0.0332783924773,
 ,17.0,0.995656957158,-56.5433118581,3.39586115421,-27.9295611295,1.80415895843,89.1649390621,1.80415895843,89.1649390621,49.7219193973,0.0353482070202,
 ,17.02,0.996517224552,-54.5999433229,3.38379883282,-25.8359618885,1.79835670041,90.9598394716,1.79835670041,90.9598394716,49.7171344066,0.0371527810419,
 ,17.04,0.997692670857,-52.8046274885,3.35495947149,-23.6476513269,1.78281491904,92.4498149796,1.78281491904,92.4498149796,49.7121749253,0.038679380286,
 ,17.06,0.999155964083,-51.1554785877,3.30953698259,-21.3537158122,1.7576473109,93.6260387232,1.7576473109,93.6260387232,49.7070777613,0.0399182158918,
 ,17.08,1.00086998605,-49.6490995688,3.24797033483,-18.9375671313,1.72311769993,94.4749133247,1.72311769993,94.4749133247,49.7018803829,0.0408625240451,
 ,17.1,1.00278864329,-48.2806048568,3.17096649572,-16.376328168,1.67965474342,94.9772680837,1.67965474342,94.9772680837,49.6966205309,0.0415086061484,
 ,17.12,1.00485804407,-47.0436720952,3.0795290114,-13.64004194,1.62787103309,95.1072527011,1.62787103309,95.1072527011,49.6913358339,0.0418558219359,
 ,17.14,1.00701803172,-45.930622119,2.97499297811,-10.6907127569,1.56858750603,94.8309253547,1.56858750603,94.8309253547,49.6860634353,0.0419065280603,
 ,17.16,1.00920404178,-44.9325255278,2.85906740837,-7.48122934829,1.50286438881,94.1045936066,1.50286438881,94.1045936066,49.6808396364,0.0416659709685,
 ,17.18,1.01134922536,-44.0393332932,2.73388608836,-3.95430913426,1.43204007524,92.8731083521,1.43204007524,92.8731083521,49.6756995626,0.0411421220093,
 ,17.2,1.01338675114,-43.2400281559,2.60206756179,-0.0417821317794,1.35777900373,91.0686081148,1.35777900373,91.0686081148,49.6706768807,0.0403453622803,
 ,17.22,1.01525218364,-42.5227919275,2.46678271738,4.33514659235,1.28212762302,88.6107759777,1.28212762302,88.6107759777,49.6658035281,0.0392883207054,
 ,17.24,1.01688580404,-41.8751825188,2.33182290437,9.26347899654,1.20757229313,85.4106283581,1.20757229313,85.4106283581,49.6611094395,0.0379858311271,
 ,17.26,1.01823475104,-41.2843160122,2.20165056499,14.8319208872,1.1370811884,81.381191984,1.1370811884,81.381191984,49.6566223996,0.0364541567557,
 ,17.28,1.01925488231,-40.7370491779,2.08139352827,21.1176639255,1.07409064615,76.4594358621,1.07409064615,76.4594358621,49.652368057,0.0347100473702,
 ,17.3,1.01991223225,-40.2201512619,1.97671296792,28.1641219239,1.02236804586,70.6422390784,1.02236804586,70.6422390784,49.6483698477,0.0327708255705,
 ,17.32,1.02018399719,-39.7204590439,1.89345266816,35.9504243268,0.985670166379,64.0311416729,0.985670166379,64.0311416729,49.6446489495,0.0306542283953,
 ,17.34,1.02005902449,-39.2250101655,1.83699924827,44.3612030424,0.967167525432,56.8647810374,0.967167525432,56.8647810374,49.6412242874,0.0283781048304,
 ,17.36,1.01953782113,-38.7211506672,1.81140333932,53.1749559958,0.968760538908,49.5062054155,0.968760538908,49.5062054155,49.6381125618,0.0259602026265,
 ,17.38,1.01863211686,-38.1966133403,1.8185196673,62.0900180475,0.990590965157,42.3693981942,0.990590965157,42.3693981942,49.6353281978,0.023418538954,
 ,17.4,1.01736409439,-37.6395693449,1.85756009787,70.7878482371,1.03103539504,35.8163576391,1.03103539504,35.8163576391,49.6328834075,0.020770766942,
 ,17.42,1.01576541294,-37.0386583272,1.92530993936,79.0048081459,1.08718257101,30.0837858784,1.08718257101,30.0837858784,49.6307884101,0.0180333625281,
 ,17.44,1.01387601666,-36.3829957813,2.01688801469,86.5763611607,1.15551062736,25.2705937758,1.15551062736,25.2705937758,49.6290514138,0.0152225454779,
 ,17.46,1.01174283873,-35.6621659703,2.12667137957,93.4403295043,1.23245941674,21.3705034745,1.23245941674,21.3705034745,49.6276786465,0.0123541606777,
 ,17.48,1.00941850012,-34.8662105486,2.2490460849,99.6122777417,1.31476902074,18.3169295527,1.31476902074,18.3169295527,49.6266745334,0.0094430682542,
 ,17.5,1.00695996705,-33.9856163896,2.37885511618,105.153639924,1.39961282879,16.0190581122,1.39961282879,16.0190581122,49.6260417322,0.00650362270513,
 ,17.52,1.00442719379,-33.0113097076,2.51158421911,110.145580462,1.48460609828,14.3838843106,1.48460609828,14.3838843106,49.625781143,0.00354994160218,
 ,17.54,1.00188176212,-31.9346622432,2.64338351789,114.672181675,1.56775857254,13.3270015609,1.56775857254,13.3270015609,49.6258919164,0.000596016679967,
 ,17.56,0.999385515245,-30.7475130719,2.77101002823,118.811498794,1.64741169738,12.7764849739,1.64741169738,12.7764849739,49.6263714505,-0.00234418354713,
 ,17.58,0.996999183646,-29.4422076741,2.89174435525,122.631766249,1.72217927647,12.6732100805,1.72217927647,12.6732100805,49.627215373,-0.00525660608649,
 ,17.6,0.994781006958,-28.0116540442,3.00330849063,126.190476899,1.79089815834,12.969625702,1.79089815834,12.969625702,49.628417513,-0.00812701986928,
 ,17.62,0.99278536527,-26.449393894,3.10379553891,129.534845095,1.85258985966,13.6280416863,1.85258985966,13.6280416863,49.6299698658,-0.0109409488111,
 ,17.64,0.991061443198,-24.7496855192,3.19161402756,132.702805527,1.90643187052,14.6189284257,1.90643187052,14.6189284257,49.6318625543,-0.0136836341082,
 ,17.66,0.98965195844,-22.9075937116,3.26544594402,135.724111804,1.95173685596,15.9194297906,1.95173685596,15.9194297906,49.6340837914,-0.0163400227765,
 ,17.68,0.988591992105,-20.9190812739,3.32421649886,138.621333006,1.98793808571,17.5121499188,1.98793808571,17.5121499188,49.6366198447,-0.0188947778404,
 ,17.7,0.987907960673,-18.781096254,3.36707353092,141.410668421,2.01457974062,19.3842137103,2.01457974062,19.3842137103,49.6394550058,-0.0213323063006,
 ,17.72,0.987616769144,-16.4916489795,3.3933747907,144.102558507,2.03131107865,21.5265798718,2.03131107865,21.5265798718,49.6425715662,-0.0236368025994,
 ,17.74,0.987725182296,-14.0498733542,3.40268176252,146.70209359,2.03788373096,23.9335827531,2.03788373096,23.9335827531,49.6459498016,-0.0257923069839,
 ,17.76,0.98822944649,-11.4560676421,3.39475909786,149.209227604,2.03415163033,26.602684741,2.03415163033,26.602684741,49.649567966,-0.0277827793778,
 ,17.78,0.989115188309,-8.71171108158,3.36957910443,151.618801153,2.02007326017,29.5344299652,2.02007326017,29.5344299652,49.6534022986,-0.0295921900378,
 ,17.8,0.990357608698,-5.819454071,3.32733108129,153.920371006,1.99571607254,32.732600664,1.99571607254,32.732600664,49.6574270456,-0.0312046284539,
 ,17.82,0.991921981966,-2.78308125573,3.26843564549,156.097834425,1.96126308347,36.2045891914,1.96126308347,36.2045891914,49.6616144992,-0.032604431728,
 ,17.84,0.993764458139,0.39255147334,3.19356460494,158.12882859,1.91702184187,39.9620112207,1.91702184187,39.9620112207,49.6659350559,-0.033776333301,
 ,17.86,0.995833154857,3.70160340517,3.10366743913,159.983881054,1.86343621738,44.0215988761,1.86343621738,44.0215988761,49.6703572991,-0.0347056322826,
 ,17.88,0.99806951202,7.13735467435,3.00000608583,161.625292757,1.80110179949,48.4064247874,1.80110179949,48.4064247874,49.6748481046,-0.0353783830683,
 ,17.9,1.0004098696,10.6923257087,2.8842004779,163.005763404,1.73078617919,53.1475148387,1.73078617919,53.1475148387,49.6793727755,-0.0357816042939,
 ,17.92,1.00278721794,14.3584040628,2.75828799447,164.066845109,1.65345601839,58.2858971469,1.65345601839,58.2858971469,49.6838952056,-0.0359035057181,
 ,17.94,1.00513306184,18.1269717185,2.62480026685,164.73748146,1.57031357339,63.8750810234,1.57031357339,63.8750810234,49.6883780747,-0.03573373132,
 ,17.96,1.00737933552,21.989025881,2.48685960013,164.933237068,1.48284605776,69.9838050923,1.48284605776,69.9838050923,49.6927830776,-0.0352636167715,
 ,17.98,1.00946030671,25.9352867441,2.34829246323,164.557464991,1.39289137489,76.6985233174,1.39289137489,76.6985233174,49.6970711869,-0.0344864591654,
 ,18.0,1.01131441241,29.9562866319,2.21374498777,163.506697488,1.30272194266,84.124304173,1.30272194266,84.124304173,49.7012029524,-0.0333977961776,
 ,18.02,1.01288597753,34.042436307,2.08875914561,161.683836223,1.21514146818,92.3813064597,1.21514146818,92.3813064597,49.705138836,-0.0319956903444,
 ,18.04,1.01412677617,38.1840659774,1.97972386487,159.023285082,1.13357175971,101.591608601,1.13357175971,101.591608601,49.7088395825,-0.0302810117333,
 ,18.06,1.01499740437,42.3714405033,1.89356383143,155.529362044,1.06207044057,111.848805836,1.06207044057,111.848805836,49.7122666235,-0.028257709308,
 ,18.08,1.0154684386,46.5947503578,1.83702242652,151.319400438,1.00516684164,123.16448807,1.00516684164,123.16448807,49.7153825117,-0.0259330583265,
 ,18.1,1.01552135789,50.8440818441,1.81553194746,146.646994917,0.967371673912,135.399837664,0.967371673912,135.399837664,49.7181513781,-0.0233178688798,
 ,18.12,1.01514920743,55.1093717675,1.83198127644,141.87461209,0.952310668407,148.220637625,0.952310668407,148.220637625,49.7205394064,-0.0204266398115,
 ,18.14,1.01435698085,59.3803530633,1.88596876717,137.390436433,0.96173226397,161.133170755,0.96173226397,161.133170755,49.7225153128,-0.017277643005,
 ,18.16,1.01316169372,63.6464990908,1.97397941434,133.510299597,0.994938913374,173.614939314,0.994938913374,173.614939314,49.7240507965,-0.0138927695565,
 ,18.18,1.0115921306,67.8969746665,2.09035775193,130.419676086,1.04903959085,-174.735333982,1.04903959085,-174.735333982,49.7251209478,-0.0102973143244,
 ,18.2,1.00968826596,72.120600279,2.2285168954,128.17435622,1.11983153653,-164.12488388,1.11983153653,-164.12488388,49.7257046493,-0.00651981393084,
 ,18.22,1.00750036571,76.3058339083,2.38189211745,126.737470919,1.20275276617,-154.58902756,1.20275276617,-154.58902756,49.7257850969,-0.00259271454704,
 ,18.24,1.00508775552,80.440778018,2.54447743077,126.022341741,1.29351921372,-146.057306989,1.29351921372,-146.057306989,49.7253501819,0.00144836307646,
 ,18.26,1.00251725556,84.5132201813,2.71102405015,125.92464303,1.38840185351,-138.414542755,1.38840185351,-138.414542755,49.7243926727,0.00556568347405,
 ,18.28,0.99986136496,88.5107060649,2.87704480658,126.34121473,1.48427005023,-131.5391593,1.48427005023,-131.5391593,49.7229104377,0.00971963820273,
 ,18.3,0.997196256688,92.4206464544,3.03873522737,127.178915934,1.57852975573,-125.321543475,1.57852975573,-125.321543475,49.7209065713,0.0138693323244,
 ,18.32,0.994599645381,96.230456918,3.19287376272,128.357591699,1.66903357379,-119.670241852,1.66903357379,-119.670241852,49.7183894467,0.017973163504,
 ,18.34,0.992148595627,99.9277268314,3.33672898354,129.810095165,1.75399659677,-114.512185896,1.75399659677,-114.512185896,49.7153726886,0.0219894369668,
 ,18.36,0.989917335933,103.500412638,3.46798277828,131.481089779,1.83192841474,-109.790544405,1.83192841474,-109.790544405,49.7118750676,0.0258769901605,
