Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),
Configuration Field Inputs,50,50,9,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Frequency,ROCOF,
 ,16.28,0.976723276596,102.658484207,0.296059081622,-132.159671525,0.318648792173,-179.511144422,0.318648792173,-179.511144422,0.856377332945,-91.3622266191,0.764989547991,99.8665330842,1.55604528154,-86.0446279415,1.55604528154,-86.0446279415,0.411035704223,-96.379306606,49.7000599686,-0.0175439062075,
 ,16.3,0.976769580006,105.090472577,0.299972889395,-127.855172523,0.320134549502,-177.310356189,0.320134549502,-177.310356189,0.851491009095,-89.082410493,0.759989300952,102.214658441,1.55396726038,-83.6178640081,1.55396726038,-83.6178640081,0.408877655037,-94.1272200909,49.7024503987,-0.0185229632079,
 ,16.32,0.976783813687,107.447135132,0.304051078202,-123.772411046,0.320881683453,-175.022447364,0.320881683453,-175.022447364,0.846198417449,-86.9020482075,0.75531902245,104.497477242,1.55158735997,-81.2747017906,1.55158735997,-81.2747017906,0.406547818663,-91.9765728988,49.7049404479,-0.0193772023788,
 ,16.34,0.976768588326,109.726388725,0.308177483244,-119.934616271,0.320904009464,-172.646969807,0.320904009464,-172.646969807,0.840572014298,-84.8198646695,0.751045234772,106.714454329,1.54893479587,-79.0163788462,1.54893479587,-79.0163788462,0.404077415999,-89.9257771213,49.7075123399,-0.0200955147011,
 ,16.36,0.976725756931,111.926722167,0.312226705488,-116.360046783,0.320226186054,-170.183336602,0.320226186054,-170.183336602,0.834693210261,-82.8337911799,0.747231130104,108.865490145,1.54604189064,-76.8436594167,1.54604189064,-76.8436594167,0.401501651839,-87.9723814241,49.7101468783,-0.0206666803559,
 ,16.38,0.976656300741,114.047216398,0.316070096127,-113.062063869,0.318882829021,-167.630932343,0.318882829021,-167.630932343,0.828650219207,-80.9410548706,0.743935334286,110.950873415,1.5429433995,-74.7568492615,1.5429433995,-74.7568492615,0.398858795441,-86.1131663064,49.7128234904,-0.0210796757365,
 ,16.4,0.976560282445,116.087564,0.319581814858,-110.049440699,0.316917456598,-164.989239437,0.316917456598,-164.989239437,0.822535662889,-79.1382774065,0.741210630419,112.971235451,1.53967585981,-72.7557999928,1.53967585981,-72.7557999928,0.396189154057,-84.3442510579,49.715520317,-0.0213240216702,
 ,16.42,0.976436868642,118.048086954,0.322644585497,-107.32682456,0.314381303716,-162.257982155,0.314381303716,-162.257982155,0.816444031012,-77.4215776528,0.73910267666,114.927510645,1.53627700445,-70.8399020692,1.53627700445,-70.8399020692,0.393533981154,-82.6612071074,49.7182143487,-0.0213901421441,
 ,16.44,0.976284415234,119.929751175,0.325154844122,-104.895275227,0.311332030994,-159.4372916,0.311332030994,-159.4372916,0.810469093124,-75.7866719428,0.73764876062,116.820907555,1.53278527521,-69.0080669624,1.53278527521,-69.0080669624,0.390934358516,-81.0591713713,49.7208816039,-0.0212697059345,
 ,16.46,0.976100603286,121.734176251,0.327027052412,-102.752817139,0.3078323359,-156.527894576,0.3078323359,-156.527894576,0.804701356947,-74.2289652007,0.736876640323,118.652894178,1.52923945867,-67.2587003481,1.52923945867,-67.2587003481,0.388430090262,-79.5329527243,49.7234973432,-0.0209559315116,
 ,16.48,0.975882609972,123.463638883,0.32819702341,-100.894960128,0.303948455228,-153.531326763,0.303948455228,-153.531326763,0.799225668398,-72.7436266966,0.736803528276,120.425199542,1.5256784476,-65.5896692914,1.5256784476,-65.5896692914,0.386058647536,-78.077125055,49.7260363137,-0.0204438464624,
 ,16.5,0.975627299983,125.121068772,0.328624174345,-99.3151591056,0.299748537199,-150.450165461,0.299748537199,-150.450165461,0.794119049716,-71.3256457364,0.737435279633,122.139831769,1.5221411088,-63.9982671771,1.5221411088,-63.9982671771,0.383854204466,-76.6861016286,49.728473017,-0.0197305031704,
 ,16.52,0.975331426427,126.710036048,0.328292680338,-98.0051950865,0.295300864624,-147.28826972,0.295300864624,-147.28826972,0.789448869807,-69.9698649763,0.738765845931,123.799110436,1.51866621844,-62.481180492,1.51866621844,-62.481180492,0.38184680688,-75.3541875833,49.7307819984,-0.018815158982,
 ,16.54,0.974991835233,128.234729681,0.327211553604,-96.9554681841,0.290671931751,-144.051007078,0.290671931751,-144.051007078,0.785271430694,-68.6709919569,0.740777050606,125.405708763,1.51529241274,-61.0344615379,1.51529241274,-61.0344615379,0.380061712795,-74.075610045,49.7329381527,-0.0176994291365,
 ,16.56,0.974605671356,129.699926679,0.3254137153,-96.1551982369,0.285924415413,-140.745438184,0.285924415413,-140.745438184,0.781631032522,-67.4235923388,0.743438730083,126.96269942,1.51205809643,-59.6535108192,1.51205809643,-59.6535108192,0.37851893601,-72.8445281133,49.7349170452,-0.0163874143788,
 ,16.58,0.974170586911,131.110952138,0.322954161099,-95.5925319451,0.281115129954,-137.380425592,0.281115129954,-137.380425592,0.778559546587,-66.2220706176,0.746709264658,128.473596726,1.50900125402,-58.3330723381,1.50900125402,-58.3330723381,0.377233010551,-71.6550273176,49.7366952417,-0.0148857953389,
 ,16.6,0.973684949929,132.473630492,0.319907346665,-95.2545579569,0.276293104846,-133.96663312,0.276293104846,-133.96663312,0.776076484625,-65.0606453393,0.75053649806,129.94238818,1.50615911781,-57.06724442,1.50615911781,-57.06724442,0.376212975529,-70.5011046351,49.7382506425,-0.0132038770428,
 ,16.62,0.973148048243,133.794228548,0.316363935428,-95.1272344258,0.271497961782,-130.516389105,0.271497961782,-130.516389105,0.774189509398,-63.9333258378,0.754859016517,131.373549361,1.50356766047,-55.8495080296,1.50356766047,-55.8495080296,0.375462560036,-69.3766505723,49.7395628075,-0.0113535636273,
 ,16.64,0.972560277517,135.079391171,0.312427059211,-95.195237991,0.266758782761,-127.04340102,0.266758782761,-127.04340102,0.772895294405,-62.8338963944,0.7596077312,132.772038216,1.50126089743,-54.6727737842,1.50126089743,-54.6727737842,0.374980529679,-68.2754341696,49.7406132632,-0.00934924748199,
 ,16.66,0.971923297807,136.336070715,0.308208243918,-95.4417494364,0.262093643883,-123.562328827,0.262093643883,-123.562328827,0.772180616477,-61.7559118528,0.764707686028,134.14326712,1.49927000497,-53.5294479776,1.49927000497,-53.5294479776,0.374761144086,-67.1910953846,49.7413857784,-0.00720760770717,
 ,16.68,0.971240141187,137.571451555,0.303823150279,-95.8481995117,0.257509938463,-120.088246812,0.257509938463,-120.088246812,0.772023559207,-60.6927066125,0.770079999287,135.493053487,1.49762228345,-52.4115168442,1.49762228345,-52.4115168442,0.374794670665,-66.1171475378,49.7418665989,-0.00494732640447,
 ,16.7,0.970514979051,138.792853597,0.299387433017,-96.393983781,0.253004597801,-116.636266404,0.253004597801,-116.636266404,0.77239401138,-59.6374371047,0.775643386006,136.827540466,1.49634084682,-51.3106799718,1.49634084682,-51.3106799718,0.375067574024,-65.0470145097,49.7420443027,-0.0025866146375,
 ,16.72,0.969752213704,140.007596472,0.29501313318,-97.0561586066,0.248562996526,-113.221554187,0.248562996526,-113.221554187,0.773252635238,-58.5831735732,0.781314603125,138.153085773,1.49544567585,-50.2185611959,1.49544567585,-50.2185611959,0.375561990604,-63.974123149,49.7419092776,-0.000141881691721,
 ,16.74,0.968957476003,141.222982964,0.290803074132,-97.8095613351,0.244162983161,-109.85848358,0.244162983161,-109.85848358,0.774558391256,-57.5228621528,0.787012294261,139.476203064,1.49495057862,-49.1267107072,1.49495057862,-49.1267107072,0.376259196249,-62.8918111342,49.7414550854,0.00236506985566,
 ,16.76,0.968137969129,142.446254837,0.286848589531,-98.626652105,0.239781130207,-106.559091845,0.239781130207,-106.559091845,0.776267050993,-56.4493400817,0.792659071292,140.803501273,1.49485883904,-48.0266745227,1.49485883904,-48.0266745227,0.377138902659,-61.7933527369,49.7406789822,0.00490681059436,
 ,16.78,0.967302553327,143.684554643,0.28322609662,-99.477471358,0.235396035878,-103.331900394,0.235396035878,-103.331900394,0.778331851197,-55.3555284602,0.798183333408,142.141606562,1.49516049523,-46.9101318949,1.49516049523,-46.9101318949,0.378179666927,-60.6721354798,49.7395818944,0.00745555864971,
 ,16.8,0.966460715037,144.944827168,0.279993272588,-100.330074196,0.230986071811,-100.182419367,0.230986071811,-100.182419367,0.780705793209,-54.234658776,0.803519679563,143.497039212,1.49583526076,-45.7691305521,1.49583526076,-45.7691305521,0.379360024934,-59.5218529048,49.7381674583,0.00998740363309,
 ,16.82,0.965622980837,146.233757248,0.277190839829,-101.151336282,0.226544582335,-97.1133608749,0.226544582335,-97.1133608749,0.783336718633,-53.0797892459,0.808610678887,144.876148493,1.49685076165,-44.5959542103,1.49685076165,-44.5959542103,0.380655843694,-58.3360819311,49.7364421935,0.0124790975291,
 ,16.84,0.964800208357,147.557714844,0.274841114914,-101.907750475,0.222077523473,-94.125149735,0.222077523473,-94.125149735,0.786169337766,-51.88401185,0.813407317357,146.285043598,1.49816446756,-43.3832850668,1.49816446756,-43.3832850668,0.382041352929,-57.1084593982,49.7344152891,0.0149087224153,
 ,16.86,0.964003063557,148.922712243,0.272947928064,-102.566381397,0.217602226715,-91.2163861369,0.217602226715,-91.2163861369,0.78914676316,-50.6405867501,0.817869372463,147.729535788,1.49972558969,-42.1243015314,1.49972558969,-42.1243015314,0.38348990866,-55.8327948277,49.7320985019,0.0172553331118,
 ,16.88,0.963241701212,150.334371995,0.271498008587,-103.095892307,0.213146881015,-88.3843531996,0.213146881015,-88.3843531996,0.792211749388,-49.3430053306,0.821965717884,149.215095656,1.50147707263,-40.8127191734,1.50147707263,-40.8127191734,0.384974582881,-54.5031193004,49.7295060537,0.019498877612,
 ,16.9,0.962525560148,151.797904712,0.270463405562,-103.467525845,0.208749458308,-85.6255563859,0.208749458308,-85.6255563859,0.795308121705,-47.9850358782,0.825674471935,150.74682433,1.50335787172,-39.4428018734,1.50335787172,-39.4428018734,0.386468837875,-53.1137179496,49.726654485,0.0216203826145,
 ,16.92,0.961863247206,153.318095482,0.26980464123,-103.655944165,0.204456007373,-82.9362618333,0.204456007373,-82.9362618333,0.798382378882,-46.5607612431,0.828982973804,152.32943582,1.50530545698,-38.0093514302,1.50530545698,-38.0093514302,0.387947283448,-51.6591550208,49.723562474,0.0236021972596,
 ,16.94,0.961262486178,154.899297164,0.269474272215,-103.639861801,0.200318452921,-80.3130040517,0.200318452921,-80.3130040517,0.80138534832,-45.064610914,0.831887569679,153.96724721,1.50725843508,-36.5076821696,1.50725843508,-36.5076821696,0.389386460554,-50.1342945422,49.7202506276,0.0254282169468,
 ,16.96,0.960730106824,156.545428582,0.269420527779,-103.402438293,0.196392089879,-77.7530374155,0.196392089879,-77.7530374155,0.804273745728,-43.4913886871,0.834393185573,155.664173622,1.50915916113,-34.9335869496,1.50915916113,-34.9335869496,0.390765581748,-48.5343184959,49.7167412518,0.02708406873,
 ,16.98,0.960272051613,158.259975651,0.269590722585,-102.931430606,0.19273297402,-75.2547085651,0.19273297402,-75.2547085651,0.807011503664,-41.836296848,0.83651266637,157.423725315,1.51095620315,-33.2833005247,1.51095620315,-33.2833005247,0.39206716432,-46.8547439366,49.7130581064,0.0285572553489,
 ,17.0,0.959893383575,160.045993704,0.269934199009,-102.219131143,0.189395400322,-72.8177287632,0.189395400322,-72.8177287632,0.809570768611,-40.094957798,0.83826587177,159.249004883,1.51260652379,-31.5534654322,1.51260652379,-31.5534654322,0.393277508613,-45.0914402262,49.7092261498,0.0298372569631,
 ,17.02,0.959598285791,161.906109582,0.270404629915,-101.262132414,0.186429637314,-70.4433277842,0.186429637314,-70.4433277842,0.811932513044,-38.2634341847,0.839678536922,161.142703116,1.51407725686,-29.7411045216,1.51407725686,-29.7411045216,0.394386996182,-43.2406473763,49.7052712791,0.0309155896968,
 ,17.04,0.95939005008,163.842522443,0.27096159519,-100.060964013,0.183880053793,-68.1342756374,0.183880053793,-68.1342756374,0.814086755905,-36.3382487288,0.840780925296,163.107092664,1.51534697891,-27.8436031163,1.51534697891,-27.8436031163,0.395390204718,-41.2989963768,49.7012200706,0.031785821042,
 ,17.06,0.95927105784,165.857002585,0.27157142402,-98.6196440957,0.181783737239,-65.894766459,0.181783737239,-65.894766459,0.816032423417,-34.3164050136,0.841606320386,165.144019154,1.5164064075,-25.8587026685,1.5164064075,-25.8587026685,0.396285855019,-39.263532302,49.6970995268,0.0324435439871,
 ,17.08,0.959242759149,167.95088794,0.272207362526,-96.9451795342,0.18016966316,-63.7301702448,0.18016966316,-63.7301702448,0.817776907103,-32.1954104331,0.842189418453,167.254889869,1.51725849494,-23.7845067174,1.51725849494,-23.7845067174,0.397076617091,-37.1317408725,49.6929368333,0.032886313474,
 ,17.1,0.959305656913,170.125078123,0.2728491783,-95.0470397477,0.179058433436,-61.6466712542,0.179058433436,-61.6466712542,0.819335385853,-29.9733022818,0.842564694996,169.440660465,1.517917925,-21.6194990243,1.517917925,-21.6194990243,0.397768807218,-34.9015789747,49.68875913,0.0331135499821,
 ,17.12,0.959459301538,172.380026174,0.273482347311,-92.9366214401,0.178462561195,-59.650824237,0.178462561195,-59.650824237,0.820729975932,-27.6486776037,0.84276482219,171.701820511,1.51841005809,-19.362572934,1.51841005809,-19.362572934,0.398372006394,-32.5715093907,49.6845933002,0.0331264151402,
 ,17.14,0.959702299021,174.715728279,0.274096983917,-90.6267163568,0.178387241886,-57.7490680229,0.178387241886,-57.7490680229,0.821988761121,-25.2207269698,0.842819213306,174.038378802,1.51876940354,-17.0130703174,1.51876940354,-17.0130703174,0.398898624866,-30.1405396821,49.6804657791,0.0329276639466,
 ,17.16,0.96003229796,177.131712151,0.274686688984,-88.130990282,0.178831416713,-55.9472199576,0.178831416713,-55.9472199576,0.8231446843,-22.6892699364,0.84275272957,176.449851132,1.51903770752,-14.5708315182,1.51903770752,-14.5708315182,0.399363402631,-27.60826315,49.6764023565,0.0325216571011,
 ,17.18,0.960445900276,179.627025743,0.275247485322,-85.4634802299,0.179788878729,-54.2499615608,0.179788878729,-54.2499615608,0.824234244405,-20.054787788,0.842584558759,178.935255022,1.51926172138,-12.0362577495,1.51926172138,-12.0362577495,0.399782817241,-24.974897843,49.6724279656,0.0319143399661,
 ,17.2,0.960938784326,-177.799775414,0.275776591169,-82.6381466977,0.181249482359,-52.6604710132,0.181249482359,-52.6604710132,0.825296895241,-17.3185010913,0.842327596612,-178.506905003,1.51949111874,-9.41036211273,1.51949111874,-9.41036211273,0.400174851243,-22.2413650017,49.6685666893,0.031112205394,
 ,17.22,0.961505032595,-175.150643078,0.276268968136,-79.6685402589,0.183190516033,-51.1794690036,0.183190516033,-51.1794690036,0.826377950491,-14.4828251324,0.841987319495,-175.87865413,1.51977835095,-6.69501274574,1.51977835095,-6.69501274574,0.400560627517,-19.4097015134,49.6648414205,0.0301238425489,
 ,17.24,0.962136681601,-172.428074834,0.276718113181,-76.5671740071,0.185579258964,-49.8056332264,0.185579258964,-49.8056332264,0.827522863651,-11.5513243587,0.841560743371,-173.182546833,1.52017650053,-3.89298876539,1.52017650053,-3.89298876539,0.400961696456,-16.4830539286,49.6612731489,0.028962346478,
 ,17.26,0.962824559113,-169.635121181,0.277120082048,-73.3449889088,0.188387548565,-48.5364256905,0.188387548565,-48.5364256905,0.828769129603,-8.52819971259,0.841037303655,-170.421630577,1.52073390419,-1.00777510438,1.52073390419,-1.00777510438,0.401395948028,-13.4652474197,49.6578814123,0.0276390012779,
 ,17.28,0.963559788647,-166.775313312,0.277473302264,-70.0113311645,0.191597899076,-47.3671793634,0.191597899076,-47.3671793634,0.830148837382,-5.41823177024,0.840401690012,-167.599402763,1.52148900492,1.95656346016,1.52148900492,1.95656346016,0.401878837498,-10.3607201442,49.6546856293,0.0261585430591,
 ,17.3,0.964334101422,-163.852647443,0.277777873467,-66.5739226239,0.195202449235,-46.2906675697,0.195202449235,-46.2906675697,0.831689283119,-2.22687390884,0.839635252373,-164.719808666,1.52246934997,4.99536255604,1.52246934997,4.99536255604,0.402423753266,-7.17461034202,49.6517046245,0.0245259668856,
 ,17.32,0.965139716853,-160.871583223,0.278034999908,-63.0389057523,0.199200256036,-45.2970286012,0.199200256036,-45.2970286012,0.833412373725,1.03966494946,0.838717074059,-161.78724596,1.52369188289,8.10332159209,1.52369188289,8.10332159209,0.40304180043,-3.91284017591,49.6489561401,0.0227486914285,
 ,17.34,0.965969122278,-157.837037521,0.278246615789,-59.4109644593,0.203594261185,-44.3738971481,0.203594261185,-44.3738971481,0.835333602216,4.37437459776,0.837625056053,-158.806561116,1.52516355893,11.2744853782,1.52516355893,11.2744853782,0.403741362841,-0.582166569826,49.6464565952,0.0208361711408,
 ,17.36,0.966814778775,-154.754374303,0.278415295129,-55.6934885018,0.20838788928,-43.5067815316,0.20838788928,-43.5067815316,0.837460682381,7.76943264385,0.836336884596,-155.783035111,1.52688230897,14.5022421288,1.52688230897,14.5022421288,0.404527485482,2.80979951444,49.6442208738,0.018799779864,
 ,17.38,0.967668164624,-151.629436205,0.278544127303,-51.8889365829,0.213577694502,-42.68092943,0.213577694502,-42.68092943,0.839793421792,11.2161867846,0.834830046642,-152.722392911,1.52884172383,17.779262791,1.52884172383,17.779262791,0.405401797003,6.25457776635,49.642261215,0.0166576100807,
 ,17.4,0.968519621892,-148.468500928,0.27863678548,-47.9992707508,0.21915035207,-41.8821648054,0.21915035207,-41.8821648054,0.842325304217,14.7052287211,0.833083048612,-149.630746044,1.53103169268,21.0975466531,1.53103169268,21.0975466531,0.40636322758,9.74290121429,49.6405876675,0.014426307545,
 ,17.42,0.969359508557,-145.278136478,0.278699094824,-44.0256280598,0.225088081097,-41.0944140967,0.225088081097,-41.0944140967,0.845038217345,18.2265340122,0.831077446876,-146.514448349,1.53343041657,24.4486212452,1.53343041657,24.4486212452,0.407405590573,13.2648134396,49.6392096904,0.0121149832941,
 ,17.44,0.970178054975,-142.065177516,0.278739986725,-39.9683958919,0.2313647299,-40.300651779,0.2313647299,-40.300651779,0.847900131539,21.769519436,0.828797858149,-143.380059652,1.53600633463,27.8235984823,1.53600633463,27.8235984823,0.408516483674,16.8097098541,49.6381349092,0.0097369939021,
 ,17.46,0.970965394926,-138.836676563,0.278772286574,-35.8276145922,0.237942746884,-39.484004554,0.237942746884,-39.484004554,0.850865916416,25.3231812784,0.82623248862,-140.234285984,1.53871986269,31.2132736861,1.53871986269,31.2132736861,0.409677607952,20.3664786048,49.6373689001,0.00730685923961,
 ,17.48,0.97171287772,-135.599756024,0.278812938019,-31.6035324163,0.244774687144,-38.6273675006,0.244774687144,-38.6273675006,0.853881386504,28.8763334869,0.823375666258,-137.083858009,1.54152087596,34.6083737039,1.54152087596,34.6083737039,0.410866601313,23.9237560121,49.6369163391,0.00483445672192,
 ,17.5,0.972413517818,-132.361542142,0.278883101103,-27.2970884178,0.251802146771,-37.7142283951,0.251802146771,-37.7142283951,0.856885135278,32.4177425423,0.820228615626,-133.935478655,1.54435116865,37.9997036542,1.54435116865,37.9997036542,0.412057843648,27.4700702472,49.636780522,0.00233061827233,
 ,17.52,0.973062074098,-129.129118968,0.279008147741,-22.9104235186,0.258955260118,-36.7295871113,0.258955260118,-36.7295871113,0.859809695901,35.9362570284,0.816799584631,-130.795780457,1.54714801836,41.3782623823,1.54714801836,41.3782623823,0.413222931277,30.99397717,49.6369629074,-0.000191307833827,
 ,17.54,0.973654985969,-125.909480856,0.279217434896,-18.447401339,0.266153457601,-35.6605655922,0.266153457601,-35.6605655922,0.862582659047,39.4209530784,0.813103703854,-127.671275262,1.54984744954,44.7353466863,1.54984744954,44.7353466863,0.41433111757,34.4842122272,49.6374629041,-0.00271604107774,
 ,17.56,0.974190208141,-122.70948363,0.279543786573,-13.914098971,0.273307222852,-34.4967001175,0.273307222852,-34.4967001175,0.86512789817,42.8612882668,0.809162600594,-124.568297056,1.55238700797,48.0626413149,1.55238700797,48.0626413149,0.415349795883,37.929851767,49.6382777617,-0.00522706504396,
 ,17.58,0.974666989966,-119.535795454,0.280022601488,-9.31923385217,0.280320552959,-33.2299602468,0.280320552959,-33.2299602468,0.86736706478,46.2472540625,0.805003820953,-121.492940661,1.55470796916,51.3522937033,1.55470796916,51.3522937033,0.416245107885,41.3204747043,49.6394025094,-0.00770711882631,
 ,17.6,0.975085647137,-116.394848311,0.280690505489,-4.67449409946,0.287093856884,-31.8545575976,0.287093856884,-31.8545575976,0.869221483948,49.5695173222,0.800660140821,-118.450999655,1.5567569624,54.5969743074,1.5567569624,54.5969743074,0.416982745199,44.6463155623,49.6408299334,-0.0101385663222,
 ,17.62,0.975447361773,-113.292791063,0.281583504469,0.00526161248106,0.293527069563,-30.3666154754,0.293527069563,-30.3666154754,0.870614495615,52.8195432086,0.796168847054,-115.44790707,1.55848705793,57.7899239322,1.55848705793,57.7899239322,0.417528971354,47.8984013175,49.642550587,-0.0125036987588,
 ,17.64,0.975754027643,-110.235445214,0.282734659322,4.70196867615,0.29952280433,-28.7637672006,0.29952280433,-28.7637672006,0.871474183704,55.9896948703,0.791571051879,-112.488682002,1.5598584119,60.9249891552,1.5598584119,60.9249891552,0.417851840393,51.068666881,49.644552826,-0.0147849655926,
 ,17.66,0.976008137168,-107.228264409,0.284171387884,9.39451531816,0.30498940539,-27.0447398681,0.30498940539,-27.0447398681,0.871736340484,59.0733084001,0.786911076011,-109.577884513,1.5608385833,63.9966463753,1.5608385833,63.9966463753,0.417922541941,54.1500468346,49.6468228554,-0.016965110581,
 ,17.68,0.976212691596,-104.276298429,0.285912584274,14.0591135784,0.309843790583,-25.2089657587,0.309843790583,-25.2089657587,0.871347448719,62.0647442069,0.782235907038,-106.719580274,1.56140263234,67.0000145803,1.56140263234,67.0000145803,0.417716770312,57.1365434683,49.6493447735,-0.0190272040264,
 ,17.7,0.976371108797,-101.384162049,0.287965816383,18.6698810895,0.314013994045,-23.2562493806,0.314013994045,-23.2562493806,0.870267439676,64.9594174977,0.777594715937,-103.917315602,1.56153308779,69.9308568822,1.56153308779,69.9308568822,0.417216002809,60.0232727617,49.6521006031,-0.0209545887886,
 ,17.72,0.97648710516,-98.5560086049,0.290324900502,23.1996069011,0.317441332107,-21.1865062513,0.317441332107,-21.1865062513,0.868472002048,67.7538109351,0.773038399684,-101.17410292,1.56121984306,72.785571279,1.56121984306,72.785571279,0.416408580186,62.8064905337,49.655070308,-0.0227307811692,
 ,17.74,0.976564537239,-95.7955077021,0.292968146633,27.6206482636,0.320082127522,-18.9995807344,0.320082127522,-18.9995807344,0.865954267377,70.4454719693,0.768619112825,-98.4924163459,1.56046001372,75.5611718561,1.56046001372,75.5611718561,0.415290506441,65.4836007267,49.6582317967,-0.0243393796197,
 ,17.76,0.976607201815,-93.1058260763,0.295857515889,31.905884441,0.321908938767,-16.6951442842,0.321908938767,-16.6951442842,0.862725767679,73.0329962565,0.764389754015,-95.8741968353,1.55925776719,78.2552625272,1.55925776719,78.2552625272,0.413865918782,68.0531470351,49.6615609256,-0.0257640321394,
 ,17.78,0.97661860606,-90.4896104633,0.29893884034,36.0296440874,0.32291125339,-14.2726716708,0.32291125339,-14.2726716708,0.858816634686,75.5159974712,0.760403381822,-93.3208661563,1.55762412095,80.8660062166,1.55762412095,80.8660062166,0.41214721393,70.5147882543,49.6650315167,-0.026988499772,
 ,17.8,0.976601729504,-87.9489713041,0.302143142704,39.9685274319,0.323095617469,-11.731490345,0.323095617469,-11.731490345,0.854275072949,77.8950630735,0.756712544275,-90.8333486422,1.55557669791,83.3920929032,1.55557669791,83.3920929032,0.410154846718,72.8692571448,49.6686154034,-0.0279968339051,
 ,17.82,0.976558804575,-85.4854663374,0.305388980019,43.7020623171,0.322485187537,-9.07089628158,0.322485187537,-9.07089628158,0.849166181546,80.1716954525,0.753368516109,-88.4120992655,1.55313942599,85.8327101138,1.55313942599,85.8327101138,0.407916836795,75.1183024944,49.6722825205,-0.0287736645124,
 ,17.84,0.976491142264,-83.1000835447,0.30858564179,47.2131592204,0.321118707724,-6.29032778561,0.321118707724,-6.29032778561,0.843570217945,82.3482384056,0.750420444965,-86.0571359861,1.55034217107,88.1875192222,1.55034217107,88.1875192222,0.40546802732,77.2646144963,49.6760010473,-0.0293045791286,
 ,17.86,0.976399024409,-80.7932234579,0.31163697184,50.4883582394,0.319048934354,-3.38958643233,0.319048934354,-3.38958643233,0.837580395858,84.4277900903,0.747914413166,-83.7680736803,1.54722029678,90.4566403506,1.54722029678,90.4566403506,0.402849137592,79.3117345214,49.6797376106,-0.0295765603339,
 ,17.88,0.976281675858,-78.5646814423,0.314445557734,53.5178846626,0.316340553425,-0.369091405049,0.316340553425,-0.369091405049,0.831300294718,86.4141052505,0.745892426147,-81.5441563332,1.54381414908,92.6406478359,1.54381414908,92.6406478359,0.400105643331,81.2639517608,49.6834575455,-0.0295784436128,
 ,17.9,0.976137319811,-76.4136311174,0.316917036751,56.2955454886,0.313067663483,2.76984981042,0.313067663483,2.76984981042,0.82484094236,88.3114914624,0.744391344269,-79.3842837372,1.540168467,94.7405772177,1.540168467,94.7405772177,0.397286509156,83.1261908966,49.6871252121,-0.029301357603,
 ,17.92,0.975963310162,-74.3386104927,0.31896429229,58.818506229,0.309310926155,6.02477458239,0.309310926155,6.02477458239,0.818317625391,90.1247060472,0.743441783267,-77.2870288709,1.5363317233,96.757943617,1.5363317233,96.757943617,0.394442792833,84.9038967067,49.6907043579,-0.0287391147222,
 ,17.94,0.975756327,-72.33751261,0.320511347169,61.0869870131,0.30515451665,9.39182450509,0.30515451665,9.39182450509,0.811846491147,91.8588617438,0.743067021288,-75.2506426233,1.53235540061,98.6947702853,1.53235540061,98.6947702853,0.39162614413,86.602922987,49.6941585159,-0.0278885311151,
 ,17.96,0.975512617159,-70.4075824844,0.3214967909,63.1039121209,0.300683032377,12.8655534243,0.300683032377,12.8655534243,0.805541033709,93.5193497171,0.743281966711,-73.2730437446,1.52829321184,100.553625088,1.52829321184,100.553625088,0.388887234002,88.2294339539,49.6974514289,-0.0267496687651,
 ,17.98,0.975228260929,-68.5454219487,0.32187660175,64.8745405487,0.295978533133,16.4388035774,0.295978533133,16.4388035774,0.799508599267,95.1117874918,0.744092258059,-71.3517938921,1.524200279,102.337661765,1.524200279,102.337661765,0.386274170603,89.7898258831,49.7005474899,-0.0253260059888,
