Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
 ,10.78,0.942735030815,110.745330015,0.148808054126,143.862991571,0.383004011367,-77.1415469427,49.8733353296,-0.00685914403545,
 ,10.8,0.942864036239,111.775844068,0.149647535376,144.823219167,0.383795146616,-76.0514930225,49.8734814227,-0.00306637957975,
 ,10.82,0.942994935801,112.796234256,0.150486730612,145.769228187,0.384595216594,-74.9733332431,49.8731731804,0.000604624351086,
 ,10.84,0.943126432157,113.807747634,0.151321744977,146.702193047,0.385401065336,-73.9062164385,49.8724374657,0.00409288633582,
 ,10.86,0.943257355123,114.811731869,0.152147418686,147.62348926,0.386208413433,-72.8492775083,49.8713076212,0.00734373914969,
 ,10.88,0.943386684758,115.809623346,0.152957278997,148.534693881,0.387011793847,-71.8016466859,49.8698223457,0.0103106225015,
 ,10.9,0.943513579938,116.802933945,0.153743530946,149.437581416,0.387804524245,-70.7624573764,49.8680245514,0.0129557077815,
 ,10.92,0.943637370984,117.793238209,0.154497099821,150.33411892,0.388578711576,-69.7308487193,49.865960103,0.0152507482401,
 ,10.94,0.943757547524,118.782159762,0.155207715644,151.226457382,0.389325294747,-68.705966308,49.8636765746,0.0171772611304,
 ,10.96,0.943873748673,119.771356934,0.155864034977,152.116918564,0.390034126471,-67.6869623432,49.8612220379,0.0187264350172,
 ,10.98,0.943985752275,120.76250794,0.156453800663,153.007978203,0.390694094094,-66.6729949356,49.8586438957,0.0198988598686,
 ,11.0,0.944093462598,121.757295864,0.156964037614,153.902246186,0.391293278215,-65.6632267448,49.8559877887,0.0207040498094,
 ,11.02,0.944196896114,122.757393611,0.157381281455,154.802444241,0.391819146719,-64.656823226,49.8532966003,0.0211597603146,
 ,11.04,0.94429616507,123.764449013,0.157691835886,155.71138173,0.392258780732,-63.6529507387,49.8506095818,0.0212911259411,
 ,11.06,0.944391458631,124.780070273,0.157882053708,156.631930148,0.392599127924,-62.6507747296,49.8479616138,0.0211296535243,
 ,11.08,0.944483021655,125.805811896,0.157938635669,157.566996889,0.392827277557,-61.6494581455,49.8453826145,0.0207121063794,
 ,11.1,0.9445711314,126.843161284,0.157848940615,158.519498822,0.392930750894,-60.648160166,49.8428971036,0.0200793123392,
 ,11.12,0.944656072741,127.893526135,0.157601299856,159.492336092,0.392897799853,-59.6460352855,49.8405239243,0.0192749249563,
 ,11.14,0.944738112715,128.958222783,0.157185328333,160.488366484,0.392717706366,-58.6422327081,49.8382761257,0.0183441641511,
 ,11.16,0.944817475378,130.038465584,0.156592225005,161.510380545,0.392381074653,-57.6358959688,49.8361610028,0.0173325605031,
 ,11.18,0.944894318061,131.135357459,0.155815054925,162.561077517,0.391880108631,-56.6261626518,49.8341802894,0.016284726328,
 ,11.2,0.944968710145,132.24988166,0.154849005738,163.643041986,0.391208866921,-55.6121640527,49.8323304967,0.0152431764395,
 ,11.22,0.94504061541,133.382894819,0.153691611792,164.758721007,0.390363488388,-54.5930246218,49.8306033859,0.0142472217475,
 ,11.24,0.945109878914,134.535121309,0.152342939716,165.91040133,0.389342381839,-53.5678610421,49.8289865628,0.0133319591609,
 ,11.26,0.945176219156,135.707148933,0.150805730118,167.100186197,0.38814637439,-52.5357808241,49.8274641761,0.0125273813129,
 ,11.28,0.945239226073,136.89942593,0.149085491033,168.329971067,0.386778814054,-51.4958803522,49.8260177017,0.0118576290092,
 ,11.3,0.945298364984,138.112259273,0.147190539904,169.60141755,0.3852456233,-50.447242361,49.8246267889,0.011340412628,
 ,11.32,0.945352981219,139.345814595,0.145131994708,170.915925364,0.383555301771,-49.3889321335,49.8232701269,0.0109867225652,
 ,11.34,0.945402313482,140.600117274,0.142923710178,172.274600714,0.381718878057,-48.3199935097,49.8219263383,0.0108005506505,
 ,11.36,0.945445526424,141.875053819,0.140582152514,173.678218587,0.379749810747,-47.2394468647,49.8205748958,0.0107787302936,
 ,11.38,0.94548172356,143.170375551,0.138126231852,175.127182944,0.37766383906,-46.1462843231,49.8191969165,0.0109115297828,
 ,11.4,0.945509966341,144.485703466,0.135577087113,176.621481897,0.375478790309,-45.0394652684,49.8177759196,0.0111829410892,
 ,11.42,0.945529347312,145.820531555,0.132957802173,178.160630119,0.373214352297,-43.9179199158,49.8162986123,0.0115707605524,
 ,11.44,0.945539034266,147.174231994,0.130293091938,179.743609461,0.370891806894,-42.780551571,49.8147554656,0.0120476833826,
 ,11.46,0.94553829208,148.546061848,0.127608963251,-178.631191163,0.368533732708,-41.6262386848,49.813141132,0.0125825051052,
 ,11.48,0.945526467585,149.935172329,0.124932365154,-176.966031649,0.366163683366,-40.4538347899,49.8114546448,0.0131416369492,
 ,11.5,0.945503043412,151.340615707,0.12229079264,-175.263882582,0.363805861878,-39.2621801405,49.8096996753,0.0136892887672,
 ,11.52,0.945467698498,152.761351772,0.11971186917,-173.528481609,0.36148478691,-38.0501197705,49.8078846061,0.0141886342218,
 ,11.54,0.945420321268,154.196256458,0.117222945979,-171.764368757,0.359224954733,-36.8165201797,49.806022352,0.0146034323031,
 ,11.56,0.945361008696,155.64413115,0.114850713828,-169.976897143,0.357050507937,-35.5602888199,49.8041300504,0.0148992627198,
 ,11.58,0.945290058791,157.103712364,0.112620832946,-168.172211263,0.354984917701,-34.2803971018,49.8022286316,0.015044586331,
 ,11.6,0.945207958565,158.573681796,0.110557589982,-166.357184227,0.35305068525,-32.9759065061,49.8003422749,0.0150117037324,
 ,11.62,0.94511536877,160.052676678,0.10868359032,-164.539306764,0.351269067013,-31.6459970637,49.7984977681,0.0147775852276,
 ,11.64,0.94501310618,161.539300403,0.107019492795,-162.726523876,0.3496598269,-30.2899972329,49.7967237933,0.0143245362892,
