Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),
Configuration Field Inputs,50,50,7,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Frequency,ROCOF,
 ,24.74,1.00252538858,-96.2723314349,0.644513912909,-110.910100453,0.644513912909,-110.910100453,0.644513912909,-110.910100453,0.644513912909,-110.910100453,0.153043619436,9.69308329096,0.153043619436,9.69308329096,49.2270297047,-0.0453630513873,
 ,24.76,1.00411068118,-90.4305826488,0.683470074799,-103.346532673,0.683470074799,-103.346532673,0.683470074799,-103.346532673,0.683470074799,-103.346532673,0.164078692687,-3.98559923588,0.164078692687,-3.98559923588,49.2347316783,-0.0559287594922,
 ,24.78,1.00535336941,-84.6581952824,0.723958577873,-96.0971796208,0.723958577873,-96.0971796208,0.723958577873,-96.0971796208,0.723958577873,-96.0971796208,0.189591459896,-14.1847221441,0.189591459896,-14.1847221441,49.2435836012,-0.0655505891591,
 ,24.8,1.00625659167,-78.9645629659,0.765590154389,-89.1499791031,0.765590154389,-89.1499791031,0.765590154389,-89.1499791031,0.765590154389,-89.1499791031,0.224693504766,-20.3721151251,0.224693504766,-20.3721151251,49.2534695678,-0.0742499820496,
 ,24.82,1.00683182297,-73.3583611713,0.807987398917,-82.4892549829,0.807987398917,-82.4892549829,0.807987398917,-82.4892549829,0.807987398917,-82.4892549829,0.265350477645,-23.467868363,0.265350477645,-23.467868363,49.2643053739,-0.0821979802818,
 ,24.84,1.00709674271,-67.8476232463,0.850779941354,-76.0978484211,0.850779941354,-76.0978484211,0.850779941354,-76.0978484211,0.850779941354,-76.0978484211,0.308956914857,-24.4689262463,0.308956914857,-24.4689262463,49.2760155049,-0.089487482402,
 ,24.86,1.00707805735,-62.4397128234,0.893592718716,-69.9579021714,0.893592718716,-69.9579021714,0.893592718716,-69.9579021714,0.893592718716,-69.9579021714,0.353887979721,-24.0836528209,0.353887979721,-24.0836528209,49.2885207093,-0.0961366062234,
 ,24.88,1.00680977453,-57.1414695236,0.936041426342,-64.0521803508,0.936041426342,-64.0521803508,0.936041426342,-64.0521803508,0.936041426342,-64.0521803508,0.399061718517,-22.7679982699,0.399061718517,-22.7679982699,49.3017501183,-0.102199596554,
 ,24.9,1.00632989134,-51.9593864484,0.977729622528,-58.3652614232,0.977729622528,-58.3652614232,0.977729622528,-58.3652614232,0.977729622528,-58.3652614232,0.44367838072,-20.8131942915,0.44367838072,-20.8131942915,49.31564693,-0.107766307645,
 ,24.92,1.00567910553,-46.8997132441,1.01824530911,-52.8841018523,1.01824530911,-52.8841018523,1.01824530911,-52.8841018523,1.01824530911,-52.8841018523,0.487080661013,-18.409017795,0.487080661013,-18.409017795,49.3301643331,-0.112918038187,
 ,24.94,1.00489556454,-41.9687083342,1.05717059066,-47.5990281012,1.05717059066,-47.5990281012,1.05717059066,-47.5990281012,1.05717059066,-47.5990281012,0.528686300794,-15.6857412691,0.528686300794,-15.6857412691,49.3452738027,-0.117790204232,
 ,24.96,1.00401091564,-37.1730099007,1.09410087807,-42.5041662224,1.09410087807,-42.5041662224,1.09410087807,-42.5041662224,1.09410087807,-42.5041662224,0.567975346466,-12.7388535056,0.567975346466,-12.7388535056,49.3609718796,-0.122535792429,
 ,24.98,1.00307003131,-32.5188689107,1.12861131356,-37.5944525311,1.12861131356,-37.5944525311,1.12861131356,-37.5944525311,1.12861131356,-37.5944525311,0.604446903292,-9.6323011927,0.604446903292,-9.6323011927,49.3772290983,-0.127078308493,
 ,25.0,1.00212261808,-28.0120721572,1.16026550733,-32.8668963966,1.16026550733,-32.8668963966,1.16026550733,-32.8668963966,1.16026550733,-32.8668963966,0.637594678788,-6.41260639181,0.637594678788,-6.41260639181,49.3939990759,-0.131305937886,
 ,25.02,1.00121726738,-23.6578245909,1.18862250289,-28.3208287402,1.18862250289,-28.3208287402,1.18862250289,-28.3208287402,1.18862250289,-28.3208287402,0.666902701974,-3.11595809777,0.666902701974,-3.11595809777,49.4112171388,-0.135084234439,
 ,25.04,1.0003972849,-19.4605716786,1.21324293293,-23.957649851,1.21324293293,-23.957649851,1.21324293293,-23.957649851,1.21324293293,-23.957649851,0.69184924257,0.228294788819,0.69184924257,0.228294788819,49.4287982592,-0.138261028523,
 ,25.06,0.999696845775,-15.423821271,1.23369738004,-19.780441944,1.23369738004,-19.780441944,1.23369738004,-19.780441944,1.23369738004,-19.780441944,0.71191730619,3.59568569494,0.71191730619,3.59568569494,49.446637384,-0.140680192773,
 ,25.08,0.999137734166,-11.5499802725,1.24957700586,-15.7934887296,1.24957700586,-15.7934887296,1.24957700586,-15.7934887296,1.24957700586,-15.7934887296,0.726610475603,6.9656485444,0.726610475603,6.9656485444,49.4646115945,-0.142195594582,
 ,25.1,0.998726997898,-7.84021103134,1.26050601553,-12.0017272528,1.26050601553,-12.0017272528,1.26050601553,-12.0017272528,1.26050601553,-12.0017272528,0.735472530144,10.3212042735,0.735472530144,10.3212042735,49.4825833196,-0.142681224332,
 ,25.12,0.998455638068,-4.29430882569,1.26615545319,-8.4101754296,1.26615545319,-8.4101754296,1.26615545319,-8.4101754296,1.26615545319,-8.4101754296,0.738109204227,13.6490665316,0.738109204227,13.6490665316,49.5004040033,-0.142036910841,
 ,25.14,0.998298619935,-0.910593481123,1.26625759302,-5.02334745653,1.26625759302,-5.02334745653,1.26625759302,-5.02334745653,1.26625759302,-5.02334745653,0.734210182867,16.9401097395,0.734210182867,16.9401097395,49.5179169922,-0.140186296482,
 ,25.16,0.998215619292,2.31417633137,1.2606206913,-1.84475948885,1.2606206913,-1.84475948885,1.2606206913,-1.84475948885,1.2606206913,-1.84475948885,0.723570339593,20.1898666947,0.723570339593,20.1898666947,49.534961106,-0.137079824852,
 ,25.18,0.998152744185,5.38487729799,1.24914310196,1.12348828679,1.24914310196,1.12348828679,1.24914310196,1.12348828679,1.24914310196,1.12348828679,0.706108338144,23.3991709267,0.706108338144,23.3991709267,49.5513726683,-0.132687300528,
 ,25.2,0.998045168914,8.30808542076,1.23182598133,3.8810283811,1.23182598133,3.8810283811,1.23182598133,3.8810283811,1.23182598133,3.8810283811,0.681881182746,26.5749514099,0.681881182746,26.5749514099,49.5669869267,-0.126992737776,
 ,25.22,0.997820521596,11.0921265903,1.20878368515,6.42941671329,1.20878368515,6.42941671329,1.20878368515,6.42941671329,1.20878368515,6.42941671329,0.651093552326,29.7312341688,0.651093552326,29.7312341688,49.5816391947,-0.11999101378,
 ,25.24,0.997402983176,13.7471037113,1.18025104405,8.77219106086,1.18025104405,8.77219106086,1.18025104405,8.77219106086,1.18025104405,8.77219106086,0.614101336697,32.8905483168,0.614101336697,32.8905483168,49.595166767,-0.111692091842,
 ,25.26,0.996717678955,16.2848588175,1.14658783821,10.9147497271,1.14658783821,10.9147497271,1.14658783821,10.9147497271,1.14658783821,10.9147497271,0.571411106433,36.0858888003,0.571411106433,36.0858888003,49.6074146462,-0.102138532731,
 ,25.28,0.995696971533,18.7189715293,1.10827461175,12.8642850815,1.10827461175,12.8642850815,1.10827461175,12.8642850815,1.10827461175,12.8642850815,0.523667032152,39.3649747041,0.523667032152,39.3649747041,49.6182291105,-0.0913512266743,
 ,25.3,0.994285795248,21.0646228412,1.06590585311,14.6294397442,1.06590585311,14.6294397442,1.06590585311,14.6294397442,1.06590585311,14.6294397442,0.47163797072,42.7968368342,0.47163797072,42.7968368342,49.6274689777,-0.0794103369149,
